:ID,:LABEL,prefLabel,identifier
align-ks441yg6ht00b8j6t6d8,Alignment,https://skills.emsidata.com/skills/KS441YG6HT00B8J6T6D8,https://skills.emsidata.com/skills/KS441YG6HT00B8J6T6D8
align-ks441z979p36j786b1t8,Alignment,Water Treatment,https://skills.emsidata.com/skills/KS441Z979P36J786B1T8
align-ks441zt5xm1wcfmsrs6m,Alignment,Weapons Training,https://skills.emsidata.com/skills/KS441ZT5XM1WCFMSRS6M
align-ks441zy6g3yt7cvhy3ky,Alignment,Web Analytics,https://skills.emsidata.com/skills/KS441ZY6G3YT7CVHY3KY
align-ks4420h75g906grk0qjz,Alignment,https://skills.emsidata.com/skills/KS4420H75G906GRK0QJZ,https://skills.emsidata.com/skills/KS4420H75G906GRK0QJZ
align-ks4421b6105s1gf21zw7,Alignment,Wireframing,https://lightcast.io/open-skills/skills/KS4421B6105S1GF21ZW7
align-ks442325xyq2czr1vb7n,Alignment,Backup And Restore,https://skills.emsidata.com/skills/KS442325XYQ2CZR1VB7N
align-ks4424364kpjx7q4x3yc,Alignment,https://skills.emsidata.com/skills/KS4424364KPJX7Q4X3YC,https://skills.emsidata.com/skills/KS4424364KPJX7Q4X3YC
align-ks4424z5xfzy3zhhmv6t,Alignment,Workforce Management,https://skills.emsidata.com/skills/KS4424Z5XFZY3ZHHMV6T
align-ks4425c63rph46fj9bx7,Alignment,Written Communication,https://lightcast.io/open-skills/skills/KS4425C63RPH46FJ9BX7
align-ks4425c7820lchzs7vgx,Alignment,Writing,https://lightcast.io/open-skills/skills/KS4425C7820LCHZS7VGX
align-ks4427c77prbt3948vnb,Alignment,Extensible Markup Language (XML),https://skills.emsidata.com/skills/KS4427C77PRBT3948VNB
align-ks47zfzpb8jbkam9wk3a,Alignment,Storyboarding,https://lightcast.io/open-skills/skills/KS47ZFZPB8JBKAM9WK3A
align-ks5s1x799bl7uh79pt17,Alignment,Progress Reporting,https://skills.emsidata.com/skills/KS5S1X799BL7UH79PT17
align-ks680dr6qc1g86h8nybk,Alignment,Securities (Finance),https://skills.emsidata.com/skills/KS680DR6QC1G86H8NYBK
align-ks680kr72kh02c5gm5ty,Alignment,Scheduling,https://skills.emsidata.com/skills/KS680KR72KH02C5GM5TY
align-ks681kh79mjlqdpb9t88,Alignment,Process Improvement,https://skills.emsidata.com/skills/KS681KH79MJLQDPB9T88
align-ks6833t66cbzhbtrqg5q,Alignment,Network Routing,https://skills.emsidata.com/skills/KS6833T66CBZHBTRQG5Q
align-ks683td6k9qrlny1phn1,Alignment,Process Management,https://skills.emsidata.com/skills/KS683TD6K9QRLNY1PHN1
align-ks6840j6lr0tlq86lzjc,Alignment,Front End (Software Engineering),https://skills.emsidata.com/skills/KS6840J6LR0TLQ86LZJC
align-ks685wp6f6nwngf4yvd3,Alignment,Warehouse Management,https://skills.emsidata.com/skills/KS685WP6F6NWNGF4YVD3
align-ks6882y6j16j0kj7tm67,Alignment,Client Rapport,https://skills.emsidata.com/skills/KS6882Y6J16J0KJ7TM67
align-ks7aasdv6uoe7vfbgf4d,Alignment,Collaboration,https://skills.emsidata.com/skills/KS7AASDV6UOE7VFBGF4D
align-ks7g05v6lrky1pmn9gqg,Alignment,Anti Money Laundering,https://skills.emsidata.com/skills/KS7G05V6LRKY1PMN9GQG
align-ks7g08s75h8pjv81b2z5,Alignment,Cataloguing,https://skills.emsidata.com/skills/KS7G08S75H8PJV81B2Z5
align-ks7g0c36yw29vs8kpc05,Alignment,Scripting,https://lightcast.io/open-skills/skills/KS7G0C36YW29VS8KPC05
align-ks7g0gk76jgsbrd484v1,Alignment,Risk Reduction,https://skills.emsidata.com/skills/KS7G0GK76JGSBRD484V1
align-ks7g0s16ftg6tb0qzd2f,Alignment,Advertisement,https://lightcast.io/open-skills/skills/KS7G0S16FTG6TB0QZD2F
align-ks7g1p972n78t583915g,Alignment,Patient Assessment,https://skills.emsidata.com/skills/KS7G1P972N78T583915G
align-ks7g1sr744zbm17wzl7s,Alignment,Invasive Procedures,https://skills.emsidata.com/skills/KS7G1SR744ZBM17WZL7S
align-ks7g2f36gfx1k55v6gk4,Alignment,Coordinating,https://skills.emsidata.com/skills/KS7G2F36GFX1K55V6GK4
align-ks7g2pn6q42wplr91c09,Alignment,Investigation,https://skills.emsidata.com/skills/KS7G2PN6Q42WPLR91C09
align-ks7g2zm64rd6frws5nhd,Alignment,Mitigation,https://skills.emsidata.com/skills/KS7G2ZM64RD6FRWS5NHD
align-ks7g3cy67gb9v691z1rs,Alignment,Trauma Care,https://skills.emsidata.com/skills/KS7G3CY67GB9V691Z1RS
align-ks7g3nr64nrdvh5gdv3g,Alignment,Critical Care,https://skills.emsidata.com/skills/KS7G3NR64NRDVH5GDV3G
align-ks7g3yq62yjg4lx9qfzt,Alignment,Google Cloud,https://skills.emsidata.com/skills/KS7G3YQ62YJG4LX9QFZT
align-ks7g4435y86b10hmv3h3,Alignment,Persistence,https://skills.emsidata.com/skills/KS7G4435Y86B10HMV3H3
align-ks7g4x66q33j9n7g9j4j,Alignment,Competitive Analysis,https://skills.emsidata.com/skills/KS7G4X66Q33J9N7G9J4J
align-ks7g4yt72yhj3bvj4p56,Alignment,Collections,https://skills.emsidata.com/skills/KS7G4YT72YHJ3BVJ4P56
align-ks7g5876wmtzfdkf519t,Alignment,Quantitative Analysis,https://lightcast.io/open-skills/skills/KS7G5876WMTZFDKF519T
align-ks7g59z709gsklbcmvg9,Alignment,https://skills.emsidata.com/skills/KS7G59Z709GSKLBCMVG9,https://skills.emsidata.com/skills/KS7G59Z709GSKLBCMVG9
align-ks7g5bg5z24w6f9x0dqw,Alignment,Network Access Control,https://skills.emsidata.com/skills/KS7G5BG5Z24W6F9X0DQW
align-ks7g5vw6g8tzfr374xr2,Alignment,Prescription,https://skills.emsidata.com/skills/KS7G5VW6G8TZFR374XR2
align-ks7g61v6yhdvqgc0xcbt,Alignment,Electronic Systems,https://skills.emsidata.com/skills/KS7G61V6YHDVQGC0XCBT
align-ks7g6ht6g8sbqltk6hdt,Alignment,Ordinances,https://skills.emsidata.com/skills/KS7G6HT6G8SBQLTK6HDT
align-ks7g6hw69qx4slh3z5xb,Alignment,Diversity Strategies,https://skills.lightcast.io/skills/KS7G6HW69QX4SLH3Z5XB
align-ks7g6xb661zqzm7sxs11,Alignment,Diversity Management,https://skills.emsidata.com/skills/KS7G6XB661ZQZM7SXS11
align-ks7g6yg64jbbtx2x6kvb,Alignment,Transcribing,https://skills.emsidata.com/skills/KS7G6YG64JBBTX2X6KVB
align-ks7g747655vg23wxms9b,Alignment,Prioritization,https://skills.emsidata.com/skills/KS7G747655VG23WXMS9B
align-ks7g79b5xmp5f0sdcf1r,Alignment,Explanation of Benefits (EOB),https://skills.emsidata.com/skills/KS7G79B5XMP5F0SDCF1R
align-ks7g7dp74yjj3xyh1pwk,Alignment,Internal Affairs,https://skills.emsidata.com/skills/KS7G7DP74YJJ3XYH1PWK
align-ks7g7lt731301pm8pgn8,Alignment,Advising,https://skills.emsidata.com/skills/KS7G7LT731301PM8PGN8
align-ks7g7x55zkbf0r0wcszq,Alignment,Consolidation,https://skills.emsidata.com/skills/KS7G7X55ZKBF0R0WCSZQ
align-ks7k2a142lypq2q5n1q6,Alignment,Chatbot,https://skills.emsidata.com/skills/KS7K2A142LYPQ2Q5N1Q6
align-ks7lo8p3mxb93r3c9rwl,Alignment,Data Science,https://skills.emsidata.com/skills/KS7LO8P3MXB93R3C9RWL
align-ksaentqu3ct8y9aiss3o,Alignment,Conceptual Model,https://skills.emsidata.com/skills/KSAENTQU3CT8Y9AISS3O
align-ksatepjukb5dntdi0kqe,Alignment,Vocational Guidance,https://skills.emsidata.com/skills/KSATEPJUKB5DNTDI0KQE
align-ksbz9lw988kc56i219sp,Alignment,Deep Learning,https://skills.emsidata.com/skills/KSBZ9LW988KC56I219SP
align-kscftlklb8ge4vijnvrr,Alignment,Vendor Management,https://lightcast.io/open-skills/skills/KSCFTLKLB8GE4VIJNVRR
align-kscnccmv3jn47uptr0i0,Alignment,Diagnostic Skills,https://skills.emsidata.com/skills/KSCNCCMV3JN47UPTR0I0
align-kscwlhiom07cpe19dku7,Alignment,Dental Materials,https://skills.emsidata.com/skills/KSCWLHIOM07CPE19DKU7
align-ksdiarkqpeep4sox11yy,Alignment,Legal Compliance,https://skills.emsidata.com/skills/KSDIARKQPEEP4SOX11YY
align-kset2iwjveguta3jc9wg,Alignment,Content Strategy,https://lightcast.io/open-skills/skills/KSET2IWJVEGUTA3JC9WG
align-kseube05cntrr4y6zmp9,Alignment,Industrial Tools,https://skills.emsidata.com/skills/KSEUBE05CNTRR4Y6ZMP9
align-ksf06ubfpfnnq84td43y,Alignment,Traffic Regulations,https://skills.emsidata.com/skills/KSF06UBFPFNNQ84TD43Y
align-ksjxso3wrhzg7pou0otl,Alignment,Organizational Awareness,https://skills.emsidata.com/skills/KSJXSO3WRHZG7POU0OTL
align-kskg9oa3ndst6929vrof,Alignment,Quality Control,https://skills.emsidata.com/skills/KSKG9OA3NDST6929VROF
align-kskjx44t33b6d4ucc8cb,Alignment,Teamwork,https://lightcast.io/open-skills/skills/KSKJX44T33B6D4UCC8CB
align-kso0imyw2hi8hkkabvms,Alignment,Dental Technology,https://skills.emsidata.com/skills/KSO0IMYW2HI8HKKABVMS
align-ksolbokkx23x15nac1in,Alignment,Cultural Sensitivity,https://skills.emsidata.com/skills/KSOLBOKKX23X15NAC1IN
align-ksq79qfd7jy0g2nuxv5t,Alignment,Dental Examinations,https://skills.emsidata.com/skills/KSQ79QFD7JY0G2NUXV5T
align-ksqpgv2xzo8umncc49lk,Alignment,Detail Oriented,https://skills.emsidata.com/skills/KSQPGV2XZO8UMNCC49LK
align-ksrmpti9m1efjrpp8tfn,Alignment,Agency Law,https://skills.emsidata.com/skills/KSRMPTI9M1EFJRPP8TFN
align-kss30wwc1qzqy5t61cs5,Alignment,Goal Oriented,https://skills.emsidata.com/skills/KSS30WWC1QZQY5T61CS5
align-ksxqfnco7sgdyu3u5she,Alignment,Self Confident,https://skills.emsidata.com/skills/KSXQFNCO7SGDYU3U5SHE
align-ksz059am3xks33qv3snh,Alignment,Assess Patient Needs,https://skills.emsidata.com/skills/KSZ059AM3XKS33QV3SNH
align-labor-relations,Alignment,Labor Relations,https://lightcast.io/open-skills/skills/KS125PC72CJK6RF79Q6B/labor-relations
align-language-education,Alignment,English Language,https://lightcast.io/open-skills/skills/KS125QB5ZFH3DNS84BMQ/language-education
align-leadership,Alignment,Leadership,https://lightcast.io/open-skills/skills/KS124JB619VXG6RQ810C/leadership
align-leadership-development,Alignment,Leadership Development,https://lightcast.io/open-skills/skills/KS125RW6ZWZ8DLT13SNR/leadership-development
align-learner-analysis,Alignment,Learner Analysis,https://lightcast.io/open-skills/skills/ES466B2ED84FA790076F/learner-analysis
align-learning-aids,Alignment,Learning Aids,https://lightcast.io/open-skills/skills/KS125S45XS2WNVJ6HPD0/learning-aids
align-learning-strategies,Alignment,Learning Strategies,https://lightcast.io/open-skills/skills/ESC842062C77758B1AED/learning-strategies
align-legal-knowledge,Alignment,Legal Knowledge,https://lightcast.io/open-skills/skills/KSDIARKQPEEP4SOX11YY/legal-knowledge
align-legal-services,Alignment,Legal Services,https://www.law.cornell.edu/wex/legal_services
align-lesson-planning,Alignment,Lesson Planning,https://lightcast.io/open-skills/skills/KS125SS6Z01PYP99SN5G/lesson-planning
align-library-management,Alignment,Library Management,https://lightcast.io/open-skills/skills/KS125TF6CX532LKSWT7B/library-management
align-lifelong-learning,Alignment,Lifelong Learning,https://lightcast.io/open-skills/skills/KS125TX75XTZZXVJL8B5/lifelong-learning
align-literacy,Alignment,Literacy,https://lightcast.io/open-skills/skills/KS120886PW26CKLQ11T1/literacy
align-loans,Alignment,Loans,https://lightcast.io/open-skills/skills/KS125Y462DTP41N0WP4M/loans
align-logistics,Alignment,Logistics,https://lightcast.io/open-skills/skills/ESF586319EAC399E9394/logistics
align-logistics-management,Alignment,Logistics Management,https://lightcast.io/open-skills/skills/KS125Z26XB67Y67KBRYP/logistics-management
align-machine-learning,Alignment,Machine Learning,https://lightcast.io/open-skills/skills/KS1261Z68KSKR1X31KS3/machine-learning
align-management,Alignment,Management,https://lightcast.io/open-skills/skills/KS1218W78FGVPVP2KXPX/management
align-managerialaccounting-asp,Alignment,Managerial Accounting,https://www.investopedia.com/terms/m/managerialaccounting.asp
align-manufacturing-operations,Alignment,Manufacturing Operations,https://lightcast.io/open-skills/skills/KS1264K6H25TN148KW1R/manufacturing-operations
align-manufacturing-processes,Alignment,Manufacturing Processes,https://lightcast.io/open-skills/skills/KS1264K793QY5Q1BSXNF/manufacturing-processes
align-market-analysis,Alignment,Market Analysis,https://lightcast.io/open-skills/skills/KS1264Z76VQV2ZW2MB02/market-analysis
align-market-research,Alignment,Market Research,https://lightcast.io/open-skills/skills/KS1265D6RGJL2Y4J6V5B/market-research
align-market-segmentation,Alignment,Market Segmentation,https://lightcast.io/open-skills/skills/KS122LZ773L5MZ56S322/market-segmentation
align-marketing,Alignment,Marketing,https://lightcast.io/open-skills/skills/KS124QR6F19BX4WPMW1H/marketing
align-marketing-analytics,Alignment,[Marketing Analytics],https://lightcast.io/open-skills/skills/KS1265J78BY2W8MT9CPX/marketing-analytics
align-marketing-communications,Alignment,Marketing Communications,https://lightcast.io/open-skills/skills/KS1264X6Q6902BJMLNCB/marketing-communications
align-marketing-design,Alignment,Marketing Design,https://www.masterclass.com/articles/marketing-design
align-marketing-design-vs-graphic-design,Alignment,Marketing Design,https://sketchdeck.com/blog/marketing-design-vs-graphic-design/
align-marketing-planning,Alignment,Marketing Planning,https://lightcast.io/open-skills/skills/KS1265P60HXFPH0VLFVP/marketing-planning
align-marketing-strategies,Alignment,Marketing Strategies,https://lightcast.io/open-skills/skills/KS1256W6MPKRNM11QMPM/marketing-strategies
align-mathematics,Alignment,Mathematics,https://lightcast.io/open-skills/skills/KS126706DPFD3354M7YK/mathematics
align-medical-ethics,Alignment,Medical Ethics,https://lightcast.io/open-skills/skills/KS121ZH73F1GWR8GLF9R/medical-ethics
align-medical-office-procedures,Alignment,Medical Office Procedures,https://lightcast.io/open-skills/skills/KS126BJ75NDL21699DCC/medical-office-procedures
align-medical-records,Alignment,Medical Records,https://lightcast.io/open-skills/skills/KS121F760MT5QS38TK2S/medical-records
align-mental-health,Alignment,Mental Health,https://lightcast.io/open-skills/skills/KS120Z470N04DCZV5SSD/mental-health
align-mergers-and-acquisitions,Alignment,Mergers and Acquisitions,https://lightcast.io/open-skills/skills/KS1205767R47RZSQ9RHY/mergers-and-acquisitions
align-mobile-application-development,Alignment,Mobile Application Development,https://lightcast.io/open-skills/skills/KS121JW5XD3J5438SMXP/mobile-application-development
align-model-based-systems-engineering,Alignment,Model-Based Systems Engineering,https://lightcast.io/open-skills/skills/KS1267T6Q0H1JDZZ65R8/model-based-systems-engineering
align-n-a-wgu-skill,Alignment,Backdoor,N/A - WGU SKILL
align-needs-assessment,Alignment,Needs Assessment,https://lightcast.io/open-skills/skills/ESEE2FE3695A215DC6DC/needs-assessment
align-neonatal-resuscitation-program-emsidata-com,Alignment,Neonatal Resuscitation Program,Neonatal Resuscitation Program (emsidata.com)
align-network-analysis,Alignment,Network Analysis,https://lightcast.io/open-skills/skills/KS121X162HCPYDKJT1QP/network-analysis
align-network-architecture,Alignment,Network Architecture,https://lightcast.io/open-skills/skills/KS126YX6GF56X12MPN43/network-architecture
align-network-configuration-and-change-management,Alignment,Network Configuration And Change Management,https://lightcast.io/open-skills/skills/KS126WH5XRQYSNP9JGC5/network-configuration-and-change-management
align-network-routing,Alignment,Network Routing,https://lightcast.io/open-skills/skills/KS6833T66CBZHBTRQG5Q/network-routing
align-network-security,Alignment,Network Security,https://lightcast.io/open-skills/skills/KS125PR73HNP7LH485XT/network-security
align-network-troubleshooting,Alignment,Network Troubleshooting,https://lightcast.io/open-skills/skills/KS125PT6MTXZ1JWXX79M/network-troubleshooting
align-networking-basics,Alignment,Networking Basics,https://lightcast.io/open-skills/skills/KS126Z06HW8YB5PM0JXL/networking-basics
align-new-product-development,Alignment,New Product Development,https://lightcast.io/open-skills/skills/KS1270P6SLFCFT476Y3R/new-product-development
align-nurse-education,Alignment,Nurse Education,https://lightcast.io/open-skills/skills/KS1274V6SF3T8FQJQW9K/nurse-education
align-nursing,Alignment,Nursing,https://lightcast.io/open-skills/skills/KS12752715S2P1XNBR43/nursing
align-nursing-care,Alignment,Nursing Care,https://lightcast.io/open-skills/skills/KS1274Y5Z0PFK7XN155K/nursing-care
align-nutrition-counseling,Alignment,Nutrition Counseling,https://lightcast.io/open-skills/skills/KS127546D4QW9JPMSGCY/nutrition-counseling
align-object-oriented-programming-oop,Alignment,Object-Oriented Programming (OOP),https://lightcast.io/open-skills/skills/KS1275Z6908VHW76FRXH/object-oriented-programming-oop
align-occupational-safety-and-health,Alignment,Occupational Safety and Health,https://lightcast.io/open-skills/skills/KS123J07373VSJ0QY7BN/occupational-safety-and-health
align-onboarding-process,Alignment,Employee Onboarding,https://www.forbes.com/advisor/business/onboarding-process/
align-online-teaching,Alignment,Online Teaching,https://lightcast.io/open-skills/skills/ES5621D7A3822E10E681/online-teaching
align-open-skills,Alignment,Diversity and Inclusion,https://lightcast.io/open-skills
align-operating-systems,Alignment,Operating Systems,https://lightcast.io/open-skills/skills/KS122VW78Q67XR4C3ZDW/operating-systems
align-operations-management,Alignment,Operations Management,https://lightcast.io/open-skills/skills/KS127CS79GV081FMJYKZ/operations-management
align-ophthalmology,Alignment,Ophthalmology,https://lightcast.io/open-skills/skills/KS127786QW3K8Z2T9H2J/ophthalmology
align-optimism,Alignment,Optimism,https://lightcast.io/open-skills/skills/ES3D904298E3CD984DFE/optimism
align-optometry,Alignment,Optometry,https://lightcast.io/open-skills/skills/KS123S96VJ7HPK27PVFX/optometry
align-organizational-development,Alignment,Organizational Development,https://lightcast.io/open-skills/skills/KS127FQ6L0G5SBYPYZ26/organizational-development
align-organizational-ethics,Alignment,Organizational Ethics,https://lightcast.io/open-skills/skills/KS127FT62QC5ZK9XGLND/organizational-ethics
align-organizational-strategy,Alignment,Organizational Strategy,https://lightcast.io/open-skills/skills/ES55DEDB12DF54F219F3/organizational-strategy
align-patient-advocacy,Alignment,Patient Advocacy,https://lightcast.io/open-skills/skills/KS127LL6Y6KV7VXW07P8/patient-advocacy
align-patient-assessment,Alignment,Patient Assessment,https://lightcast.io/open-skills/skills/KS7G1P972N78T583915G/patient-assessment
align-patient-needs-assessment,Alignment,Assess Patient Needs,https://lightcast.io/open-skills/skills/KSZ059AM3XKS33QV3SNH/patient-needs-assessment
align-payroll-processing,Alignment,Payroll Processing,https://lightcast.io/open-skills/skills/ES44C38C0A5850449C4A/payroll-processing
align-pedagogy,Alignment,Pedagogy,https://lightcast.io/open-skills/skills/KS127NB6VPTVSF9N875L/pedagogy
align-pediatrics,Alignment,Pediatrics,https://lightcast.io/open-skills/skills/KS121VR64BNM0199PPCN/pediatrics
align-performance-management,Alignment,Performance Management,https://lightcast.io/open-skills/skills/KS123HX6YG0PPBXV3922/performance-management
align-performance-tuning,Alignment,Performance Tuning,https://lightcast.io/open-skills/skills/KS127PG6M8XYRM4K36G4/performance-tuning
align-personal-finance,Alignment,Personal Finance,https://lightcast.io/open-skills/skills/KS127Q06HMXMGBX8FY8R/personal-finance
align-persuasive-communication,Alignment,Persuasive Communication,https://lightcast.io/open-skills/skills/KS127QD6R8SVZFYYKLLM/persuasive-communication
align-physical-science,Alignment,Physical Science,https://lightcast.io/open-skills/skills/ES5FEC2566BD7E320E36/physical-science
align-planning,Alignment,Planning,https://lightcast.io/open-skills/skills/ESEB1D4619E6E83A061D/planning
align-platform-as-a-service-paas,Alignment,Platform as a Service (PaaS),https://lightcast.io/open-skills/skills/KS127HW756659Q4NNLDY/platform-as-a-service-paas
align-policy-analysis,Alignment,Policy Research and Analysis,https://lightcast.io/open-skills/skills/KS127XG6J2V20QMH7DP9/policy-analysis
align-predictive-modeling,Alignment,Predictive Modelling,https://lightcast.io/open-skills/skills/KS128006L3V0HM2B26N5/predictive-modeling
align-presentation-graphics,Alignment,Presentation Graphics,https://lightcast.io/open-skills/skills/ES1DB5332412F8A5EC54/presentation-graphics
align-presentations,Alignment,Presentations,https://lightcast.io/open-skills/skills/KS1280B68GD79P4WMVYW/presentations
align-probability,Alignment,Probability,https://lightcast.io/open-skills/skills/KS1281N6YRB0FN640PH8/probability
align-problem-solving,Alignment,Problem Solving,https://lightcast.io/open-skills/skills/KS125F678LV2KB3Z5XW0/problem-solving
align-process-design,Alignment,Process Design,https://lightcast.io/open-skills/skills/KS1281Z6YSCYDNCG1D8T/process-design
align-process-improvement,Alignment,Process Improvement,Process Improvement
align-process-management,Alignment,Process Management,https://lightcast.io/open-skills/skills/KS683TD6K9QRLNY1PHN1/process-management
align-procurement,Alignment,Procurement,https://lightcast.io/open-skills/skills/KS122626T550SLQ7QZ1C/procurement
align-product-design,Alignment,Product Design,https://lightcast.io/open-skills/skills/KS1282K6QK68NJHMG8V2/product-design
align-product-management,Alignment,Product Management,https://lightcast.io/open-skills/skills/KS1282M68WL9T4YH3SLF/product-management
align-product-marketing,Alignment,Product Marketing,https://lightcast.io/open-skills/skills/KS1282M76ZSYM2QR0MNS/product-marketing
align-professional-development-planning,Alignment,Professional Development Planning,https://lightcast.io/open-skills/skills/ES6D268A39704F962B36/professional-development-planning
align-professional-development-programs,Alignment,Professional Development,https://lightcast.io/open-skills/skills/KS128376S3JHN6DSR8G3/professional-development-programs
align-professional-responsibility,Alignment,Professional Responsibility,https://lightcast.io/open-skills/skills/KS1283D6V01GSKVQW2XT/professional-responsibility
align-program-design-in-higher-education-a-pedagogical-mosaic,Alignment,Educational Program Design,https://akarisoftware.com/2024/03/24/program-design-in-higher-education-a-pedagogical-mosaic/
align-program-development,Alignment,Educational Program Development,https://library.fiveable.me/key-terms/curriculum-development/program-development
align-program-evaluation,Alignment,Program Evaluation,https://lightcast.io/open-skills/skills/KS1283T76NBCX550G0KK/program-evaluation
align-programming-concepts,Alignment,Programming Literacy,https://lightcast.io/open-skills/skills/KS1284363T46K06LX5XB/programming-concepts
align-progress-monitoring,Alignment,Educational Assessment,https://lightcast.io/open-skills/skills/ES106AA1AAC82C9B3254/progress-monitoring
align-progress-reporting,Alignment,Progress Reporting,https://lightcast.io/open-skills/skills/KS5S1X799BL7UH79PT17/progress-reporting
align-project-management,Alignment,Project Management,https://lightcast.io/open-skills/skills/KS1267F6MSPN366LX7ST/project-management
align-project-management-information-systems,Alignment,Project Management Information Systems,https://lightcast.io/open-skills/skills/KS127X16XL96J0TF2TPZ/project-management-information-systems
align-project-planning,Alignment,Project Planning,https://lightcast.io/open-skills/skills/KS122W26SKGLZJ2KLF5M/project-planning
align-project-scoping,Alignment,Project Scoping,https://lightcast.io/open-skills/skills/ES832D5A4A82C0C5C93D/project-scoping
align-prompt-engineering,Alignment,Prompt Engineering,https://lightcast.io/open-skills/skills/ES36640EBD9133DC4BB2/prompt-engineering
align-prototyping,Alignment,Prototyping,https://lightcast.io/open-skills/skills/KS1285T645JRKKFWSV0W/prototyping
align-public-policies,Alignment,Public Policies,https://lightcast.io/open-skills/skills/KS128706027ZKKJKHN29/public-policies
align-quality-assurance,Alignment,Quality Assurance,https://lightcast.io/open-skills/skills/KS128866SHL94J005TTG/quality-assurance
align-quality-management,Alignment,Quality Management,https://lightcast.io/open-skills/skills/KS1289C6QS0TSSB4PNGG/quality-management
align-records-management,Alignment,Records Management,https://lightcast.io/open-skills/skills/KS123FM6FGKFC3195NL3/records-management
align-reflective-practice,Alignment,Reflective Practice,https://lightcast.io/open-skills/skills/KS128GK6NXJQP0KMD8BS/reflective-practice
align-reflective-teaching,Alignment,Reflective Teaching,https://poorvucenter.yale.edu/teaching/teaching-resource-library/reflective-teaching
align-regulatory-compliance,Alignment,Regulatory Compliance,https://lightcast.io/open-skills/skills/KS1226L6XYT1N27WRYJM/regulatory-compliance
align-relationship-building,Alignment,Relationship Building,https://lightcast.io/open-skills/skills/KS128HP65N6N70YV5ZM7/relationship-building
align-relationship-management,Alignment,Relationship Management,https://lightcast.io/open-skills/skills/ES70CD6E89F6DAD8F319/relationship-management
align-research,Alignment,Research,https://lightcast.io/open-skills/skills/KS1203C6N9B52QGB4H67/research
align-resource-management,Alignment,Resource Management,https://lightcast.io/open-skills/skills/KS4401D6PYRMFQC4HR62/resource-management
align-respiratory-therapy,Alignment,Respiratory Therapy,https://lightcast.io/open-skills/skills/KS120Q17598479S0X274/respiratory-therapy
align-retail-management,Alignment,Retail Management,https://lightcast.io/open-skills/skills/KS440235VJ8F2MHQK11R/retail-management
align-retail-operations,Alignment,Retail Operations,https://lightcast.io/open-skills/skills/BGSB1AA3A12976AFDDA2/retail-operations
align-risk-analysis,Alignment,Risk Analysis,https://lightcast.io/open-skills/skills/KS4403G6XNX5KJSD906W/risk-analysis
align-risk-management,Alignment,Risk Management,https://lightcast.io/open-skills/skills/KS125ZB6BWF5RY40BH1B/risk-management
align-risk-reduction,Alignment,Risk Reduction,https://lightcast.io/open-skills/skills/KS7G0GK76JGSBRD484V1/risk-reduction
align-routing-protocols,Alignment,Routing Protocols,https://lightcast.io/open-skills/skills/KS4405777820N153M82L/routing-protocols
align-s10997-012-9212-y,Alignment,Legal Compliance,https://doi.org/10.1007/s10997-012-9212-y
align-sales,Alignment,Sales,https://lightcast.io/open-skills/skills/KS123X777H5WFNXQ6BPM/sales
align-sales-analysis,Alignment,Sales Analysis,https://lightcast.io/open-skills/skills/BGSAA93822820DF21114/sales-analysis
align-sales-management,Alignment,Sales Management,https://lightcast.io/open-skills/skills/KS4407H64CVBMTRQZRCF/sales-management
align-sales-planning,Alignment,Sales Planning,https://lightcast.io/open-skills/skills/KS4407L6GDCJ6V5MR7CN/sales-planning
align-sales-strategy,Alignment,Sales Strategy,https://lightcast.io/open-skills/skills/BGS409FD4E9C8053A315/sales-strategy
align-school-climate-improvement,Alignment,Positive School Culture,https://safesupportivelearning.ed.gov/school-climate-improvement
align-scientific-literacy,Alignment,Scientific Literacy,https://lightcast.io/open-skills/skills/ESDECC52D71F603E3462/scientific-literacy
align-scientific-reasoning,Alignment,Scientific Reasoning,https://lightcast.io/open-skills/skills/KS440BS75LCR0MMRPY7F/scientific-reasoning
align-scrum-software-development,Alignment,Scrum (Software Development),https://lightcast.io/open-skills/skills/KS1282N6NQMZ95M1HJ7L/scrum-software-development
align-search-engine-optimization,Alignment,Search Engine Optimization,https://lightcast.io/open-skills/skills/KS124FP642Q7P7TBPPZN/search-engine-optimization
align-security-administration,Alignment,Security Administration,https://lightcast.io/open-skills/skills/KS440DW606CXSDLH6WPV/security-administration
align-security-controls,Alignment,Security Controls,https://lightcast.io/open-skills/skills/KS122CX79LYK5C881P71/security-controls
align-self-awareness,Alignment,Self-Awareness,https://lightcast.io/open-skills/skills/ES88C410DA4EE6A2FE77/self-awareness
align-self-control,Alignment,Self-Control,https://lightcast.io/open-skills/skills/ES7DB79B8D8E30056109/self-control
align-self-motivation,Alignment,Self-Motivation,https://lightcast.io/open-skills/skills/ESED820E6065D9AA8D6F/self-motivation
align-self-regulation,Alignment,Self-Regulation,https://lightcast.io/open-skills/skills/ES25F33F1F9449BBC096/self-regulation
align-showpdf,Alignment,Financial Reporting,"https://www.fasb.org/page/ShowPdf?path=Concepts%20Statement%20No.%208%E2%80%94Conceptual%20Framework%20for%20Financial%20Reporting%E2%80%94Chapter%202,%20The%20Reporting%20Entity.pdf"
align-small-business-management,Alignment,Business Management,https://lightcast.io/open-skills/skills/ES60A817F98B37250542/small-business-management
align-social-media,Alignment,Social Media,https://lightcast.io/open-skills/skills/KS440PV6FRJ90X0QFNLY/social-media
